borrower_id,credit_score,total_credit,used_credit,delinquency_count
4372,625,884739,427237,1
4373,553,581617,389700,4
4374,596,265312,475054,3
4375,726,270885,294658,2
4376,704,668331,134358,4
4377,568,754089,271771,3
4378,579,882194,497289,1
4379,700,962624,102841,3
4380,815,889085,307600,1
4381,709,896609,231660,2
4382,783,249373,461178,4
4383,655,412593,293340,1
4384,683,359645,63836,2
4385,606,851812,275693,3
4386,734,261958,215904,4
4387,725,662360,410912,1
4388,737,510845,126655,4
4389,614,425632,360203,3
4390,675,574269,94419,2
4391,845,395455,389885,4
4392,645,973004,389200,3
4393,637,986934,205896,0
4394,629,257778,349970,1
4395,796,532869,441350,3
4396,744,795902,219069,4
4397,572,317365,338684,4
4398,686,565969,290223,1
4399,804,799651,290423,3
4400,807,648069,163212,0
4401,580,892016,170569,0
4402,567,646090,42079,0
4403,657,906155,458663,1
4404,627,906564,421020,4
4405,614,928932,481583,2
4406,760,320742,37745,2
4407,596,401185,115770,0
4408,734,852036,348842,2
4409,814,389401,337165,2
4410,682,884863,438577,4
4411,612,227842,124559,1
4412,687,680568,169177,2
4413,695,954463,441178,1
4414,557,336147,418764,0
4415,769,949408,402109,0
4416,644,299975,313273,3
4417,744,789750,219076,1
4418,775,917137,135969,4
4419,705,203827,153873,0
4420,740,656558,105446,0
4421,588,687003,30023,4
4422,553,578546,98696,0
4423,766,464643,154881,1
4424,781,467678,379110,4
4425,570,490028,499984,0
4426,559,256117,62926,2
4427,560,671273,64529,3
4428,818,242117,467511,0
4429,737,592274,320643,1
4430,804,397500,359339,4
4431,815,601030,39247,1
4432,814,823176,147542,0
4433,814,253973,210578,3
4434,616,858026,152569,4
4435,569,657532,282529,0
4436,555,210991,331495,2
4437,765,360412,480533,3
4438,844,747197,7210,0
4439,818,203772,417148,2
4440,797,417157,292120,0
4441,768,607390,427403,0
4442,661,963560,236975,3
4443,784,951301,484177,3
4444,692,388956,371707,3
4445,562,745384,320940,2
4446,790,785936,432394,3
4447,813,236590,194493,0
4448,818,883561,421359,3
4449,667,699192,48175,0
4450,648,629316,394943,1
4451,555,603114,104084,0
4452,563,911255,288735,0
4453,830,826254,428184,4
4454,746,805514,66374,0
4455,802,356970,439961,2
4456,582,242703,270508,3
4457,836,429026,384895,2
4458,583,355596,184680,3
4459,826,463368,411070,0
4460,567,300193,92435,0
4461,787,903175,486825,3
4462,808,561257,386598,3
4463,647,827420,455325,2
4464,589,776032,330437,3
4465,568,853687,375991,0
4466,662,526791,44699,0
4467,623,566142,303907,3
4468,550,816535,259758,3
4469,629,551231,314565,4
4470,842,412843,222525,2
4471,629,628048,195632,2
4472,648,924462,395211,1
4473,813,545968,490668,4
4474,636,457779,362188,4
4475,797,205566,128550,2
4476,681,202179,3237,1
4477,605,890481,1185,1
4478,744,544087,464160,0
4479,843,690091,218824,0
4480,602,290173,35422,4
4481,817,392230,230611,0
4482,713,365063,105323,3
4483,799,397057,84615,4
4484,709,914057,138191,0
4485,840,236871,374742,4
4486,705,231207,128283,0
4487,564,989964,236920,0
4488,811,580304,309658,0
4489,776,534392,408292,3
4490,815,291590,120347,1
4491,586,626119,182104,3
4492,753,461670,288303,2
4493,708,848657,453277,0
4494,717,568123,13419,0
4495,763,509239,207010,4
4496,841,771028,413994,2
4497,729,233718,257235,1
4498,843,351248,498383,0
4499,784,971483,69736,4
4500,661,815584,285132,1
4501,584,522918,41132,0
4502,702,914508,239887,4
4503,639,319016,469435,2
4504,818,353248,277166,1
4505,822,769984,186823,2
4506,846,353775,230035,4
4507,756,616132,258221,2
4508,742,212483,425910,3
4509,638,729884,469851,0
4510,711,823824,414431,1
4511,646,950775,27133,1
4512,603,283967,368607,1
4513,710,324876,423710,2
4514,642,661335,396739,3
4515,647,608487,335227,3
4516,618,559732,467009,2
4517,630,858787,316609,4
4518,793,454504,105790,0
4519,574,267169,222204,4
4520,693,255342,401111,1
4521,609,578567,194284,0
4522,593,266956,152399,3
4523,844,395730,327684,1
4524,713,246920,157623,3
4525,703,521318,417296,0
4526,584,385432,76981,4
4527,551,309886,346291,2
4528,706,551571,449216,1
4529,590,252424,496215,4
4530,647,830221,286718,2
4531,756,370107,247021,4
4532,830,258935,127647,3
4533,588,569115,19640,4
4534,590,759305,459525,2
4535,840,506050,280870,2
4536,715,768711,74191,3
4537,573,711954,13994,0
4538,654,254763,64448,3
4539,795,579308,262302,3
4540,554,618598,460457,4
4541,697,567854,91235,0
4542,799,631984,328741,1
4543,706,237816,295694,3
4544,787,253759,77504,0
4545,723,845925,386020,1
4546,724,995128,82765,2
4547,764,498473,448570,1
4548,745,366273,382161,0
4549,574,485945,233218,4
4550,577,687229,60733,2
4551,579,683501,65373,4
4552,701,620939,351424,2
4553,821,893939,53939,4
4554,628,712751,331819,2
4555,654,645784,90931,3
4556,831,958570,84092,3
4557,697,211212,422255,4
4558,558,894969,475246,0
4559,594,319808,488672,0
4560,651,546767,56370,0
4561,834,744748,37604,1
4562,841,708046,321788,4
4563,792,653430,8884,2
4564,845,460042,261964,2
4565,572,807927,305486,2
4566,555,771001,123240,3
4567,568,635472,456877,4
4568,694,470025,314414,1
4569,724,322949,465149,3
4570,808,967975,253033,4
4571,592,517067,238987,0
4572,781,645436,71657,4
4573,705,476962,462529,2
4574,577,910885,140858,2
4575,762,464881,185967,4
4576,620,806389,194119,2
4577,792,969105,123510,2
4578,609,659782,88501,3
4579,674,341696,178230,4
4580,726,435469,202583,3
4581,807,719970,222233,3
4582,568,298667,318506,3
4583,767,247278,115793,3
4584,801,222160,343918,0
4585,577,472061,407148,0
4586,711,220912,486689,4
4587,589,273417,40452,2
4588,679,940939,135503,1
4589,727,584433,232010,3
4590,778,740815,31713,0
4591,619,510556,451771,4
4592,788,779018,112563,3
4593,760,894626,498113,0
4594,762,592425,470841,0
4595,564,311610,179004,0
4596,793,809425,308741,1
4597,736,275272,393448,2
4598,685,959713,125901,2
4599,688,741406,174223,3
4600,695,213205,34363,0
4601,656,393057,389975,1
4602,844,284249,164179,4
4603,713,632333,52803,3
4604,673,951891,457556,1
4605,828,990470,64707,0
4606,781,364710,393775,1
4607,569,755088,92310,2
4608,703,292486,230895,3
4609,637,775867,459379,2
4610,702,906470,187642,2
4611,778,288255,1041,1
4612,555,886574,169434,3
4613,652,637374,139819,1
4614,707,447088,238995,1
4615,550,607590,382269,1
4616,619,334176,282872,0
4617,816,328789,88594,1
4618,841,357180,360614,4
4619,807,848872,139941,1
4620,813,465618,234964,0
4621,559,887331,460770,1
4622,702,809229,408114,3
4623,690,844696,341790,0
4624,842,545524,317321,3
4625,830,899768,138654,3
4626,580,843599,434804,3
4627,847,817609,111668,4
4628,672,405954,401681,0
4629,576,345776,95564,3
4630,814,213454,328564,4
4631,827,291758,464769,0
4632,601,735293,397847,0
4633,746,445839,499678,1
4634,791,292905,440480,3
4635,639,511430,462166,1
4636,704,230202,255691,2
4637,597,601072,229918,1
4638,799,864324,103907,0
4639,725,754926,193714,3
4640,572,256480,44386,1
4641,636,988548,134128,3
4642,609,819695,324830,3
4643,692,942475,159184,4
4644,649,915634,53809,3
4645,834,547574,227480,1
4646,555,488540,470245,3
4647,703,351490,370862,1
4648,829,909754,455125,0
4649,719,822139,492567,4
4650,708,352729,28651,3
4651,732,311960,303711,0
4652,581,859131,478261,3
4653,671,981372,184975,4
4654,576,875672,322226,3
4655,826,644275,389078,4
4656,815,678702,83831,0
4657,642,404360,201998,4
4658,752,469372,259183,2
4659,686,335500,303337,4
4660,654,255502,54964,3
4661,828,406124,338386,2
4662,625,564533,10770,1
4663,603,623660,461748,4
4664,582,800842,188466,1
4665,615,485361,2226,1
4666,690,890672,55088,3
4667,783,890713,418894,1
4668,833,917778,261504,2
4669,580,714837,362264,0
4670,784,230073,129285,3
4671,815,754568,224392,1
4672,652,922882,103714,3
4673,690,455208,62312,1
4674,815,263575,42442,0
4675,648,490233,82914,2
4676,730,325775,239463,2
4677,764,965762,313166,2
4678,846,450457,337516,3
4679,573,261086,41530,2
4680,568,332243,28549,0
4681,752,834875,218902,3
4682,556,723281,319189,0
4683,677,702037,93188,3
4684,831,288297,183847,4
4685,831,334225,474797,3
4686,785,245912,72239,2
4687,739,670712,24670,0
4688,742,994736,70453,2
4689,766,737120,189737,3
4690,745,237016,391366,3
4691,759,723983,468366,1
4692,573,497125,131616,3
4693,816,715370,279909,3
4694,845,793300,284690,4
4695,622,635174,218910,0
4696,809,965107,473235,0
4697,619,347793,273776,0
4698,733,909543,199795,3
4699,738,349265,360259,3
4700,696,414052,497371,3
4701,653,305397,449062,4
4702,570,706882,494247,4
4703,572,255622,152279,3
4704,560,837516,129670,2
4705,772,356996,330394,2
4706,679,894702,287299,0
4707,690,638800,484441,1
4708,844,441830,248549,1
4709,553,673397,287649,4
4710,834,532817,215332,4
4711,622,634486,181638,3
4712,765,595836,241872,2
4713,666,570043,117870,2
4714,708,333240,315364,1
4715,757,387613,157292,3
4716,699,273993,259863,2
4717,648,280843,72128,0
4718,735,939018,233669,1
4719,789,828735,498260,2
4720,612,405994,273874,3
4721,759,895624,329468,3
4722,722,393764,347592,3
4723,655,376132,73201,4
4724,705,486025,339662,3
4725,644,988643,67743,0
4726,585,415894,80115,4
4727,552,950358,25788,4
4728,736,804776,81991,0
4729,665,379261,477545,4
4730,629,792949,199536,3
4731,628,585026,211604,0
4732,683,766884,357370,2
4733,660,377962,161841,1
4734,622,368855,220246,0
4735,811,793732,201483,3
4736,564,413191,181404,3
4737,567,423333,256050,1
4738,737,572838,94262,4
4739,589,489701,352368,1
4740,845,420958,299710,2
4741,711,494366,455039,1
4742,709,819902,6345,4
4743,710,536869,50027,1
4744,781,404109,166917,1
4745,558,405153,409302,0
4746,679,282738,291220,0
4747,564,212499,173392,4
4748,675,775100,241858,0
4749,825,907750,379786,2
4750,755,239242,224567,4
4751,570,938686,374740,1
4752,636,291294,284910,1
4753,637,396377,70504,1
4754,848,635966,203317,0
4755,847,718095,474516,1
4756,674,897870,285272,2
4757,615,970164,54632,2
4758,788,925019,217684,2
4759,740,623469,92364,1
4760,638,314806,92139,3
4761,780,905633,270608,3
4762,744,453829,242578,2
4763,775,418394,129856,4
4764,702,846742,428473,2
4765,704,671197,169620,3
4766,796,760061,159292,4
4767,614,523194,19212,4
4768,847,485657,186317,4
4769,840,477700,275775,1
4770,702,366308,146935,2
4771,729,588737,147430,1
4772,728,439049,469996,0
4773,842,920603,67002,2
4774,585,310362,142688,2
4775,813,591045,142117,0
4776,815,860599,272754,0
4777,557,756532,354588,1
4778,640,533158,113184,0
4779,707,388084,340886,0
4780,570,982112,194809,1
4781,655,740549,355335,0
4782,615,422672,357646,1
4783,744,200590,261641,3
4784,622,778798,314067,1
4785,662,596494,449646,4
4786,728,601271,63775,1
4787,587,400387,416016,3
4788,600,977842,48838,1
4789,807,738019,212119,4
4790,561,397835,414347,2
4791,615,689867,398500,0
4792,682,381029,46356,2
4793,831,345021,15485,1
4794,671,377942,268216,1
4795,726,836311,92890,1
4796,768,573969,476038,0
4797,804,432456,361284,1
4798,753,381685,346161,2
4799,773,236706,320045,3
4800,788,569559,324511,1
4801,833,901184,482045,0
4802,830,884925,89167,0
4803,580,643909,106401,0
4804,652,621247,413677,2
4805,640,902634,139435,4
4806,720,353522,293274,0
4807,762,561320,46344,4
4808,760,645241,167510,1
4809,799,231992,164417,3
4810,777,575919,442696,2
4811,589,362602,165752,4
4812,805,879634,334432,4
4813,748,538670,120807,2
4814,771,209090,259788,2
4815,572,940603,448477,2
4816,622,946358,331595,4
4817,692,495093,84448,4
4818,843,944327,197243,1
4819,812,848052,306668,3
4820,599,338323,370407,0
4821,681,481970,185512,0
4822,739,252088,322141,1
4823,745,323949,122846,3
4824,609,244246,485083,1
4825,649,642347,127307,2
4826,705,232538,226324,0
4827,830,724857,329133,0
4828,835,539645,141905,3
4829,581,763547,271129,2
4830,836,413679,447958,4
4831,773,828346,80412,3
4832,572,514748,421399,3
4833,777,495697,378213,0
4834,600,943307,216645,3
4835,725,793875,470911,4
4836,675,277150,496371,1
4837,587,793817,361982,1
4838,770,362983,193608,0
4839,772,486979,24771,2
4840,708,581212,90965,0
4841,806,299692,104458,1
4842,631,814328,92344,4
4843,652,996726,415815,4
4844,626,885459,222894,3
4845,811,472721,199686,4
4846,729,924562,336114,0
4847,843,985422,85011,1
4848,693,751550,94300,3
4849,604,352235,193489,2
4850,578,200044,126509,4
4851,790,624196,424168,1
4852,770,662303,367350,2
4853,772,447568,408503,1
4854,731,794044,240776,4
4855,551,225138,125419,3
4856,621,585572,40426,2
4857,618,270992,342097,0
4858,846,444511,309258,4
4859,597,284070,492397,0
4860,741,568993,63036,1
4861,685,384946,72789,3
4862,642,408969,418205,0
4863,721,619682,290998,1
4864,826,253491,436585,3
4865,838,699674,60765,1
4866,570,519220,418417,3
4867,810,286450,399076,1
4868,630,347149,483271,4
4869,811,241428,347058,4
4870,782,450995,93097,4
4871,809,780060,345367,1
4872,804,941422,361853,1
4873,709,597448,158240,2
4874,688,687954,120525,4
4875,746,235726,164992,3
4876,690,435023,342013,2
4877,701,349686,399405,4
4878,582,940401,364618,2
4879,693,258448,426901,4
4880,653,603380,373495,1
4881,597,916299,399764,0
4882,739,880949,316434,3
4883,599,608383,216244,4
4884,701,913254,69741,1
4885,773,754542,51636,2
4886,639,639299,2322,3
4887,685,548035,391775,3
4888,565,722800,46489,3
4889,826,926917,35142,4
4890,735,244426,204371,4
4891,723,543861,275721,2
4892,803,330660,437682,2
4893,722,731519,231764,2
4894,568,751311,130571,1
4895,758,904223,430832,2
4896,698,385747,306784,4
4897,617,843544,488728,4
4898,664,601832,290771,1
4899,620,727348,167064,4
4900,806,947490,72430,1
4901,626,461731,268547,4
4902,653,265566,122935,2
4903,601,940099,396178,2
4904,713,312610,181376,0
4905,795,507780,56651,4
4906,746,350783,11491,4
4907,582,213369,42630,3
4908,731,493636,102881,0
4909,786,544347,142178,4
4910,830,953391,351772,2
4911,670,635180,383119,3
4912,767,592278,444788,0
4913,721,471547,270720,2
4914,627,219154,256014,2
4915,648,440513,152994,4
4916,738,927326,436619,0
4917,751,962600,440250,2
4918,740,472583,356181,0
4919,800,910618,451799,3
4920,837,729140,455085,2
4921,698,951669,429553,0
4922,615,893313,372653,1
4923,577,935674,325425,1
4924,833,487235,318017,0
4925,829,331284,60346,0
4926,746,642659,401790,2
4927,813,882175,391303,2
4928,744,628463,121743,4
4929,573,911783,236918,2
4930,810,661613,88108,1
4931,783,810846,337975,3
4932,690,818646,85146,4
4933,697,784896,269180,0
4934,729,894957,36280,0
4935,696,862355,86284,1
4936,667,370408,436017,2
4937,748,745507,128014,4
4938,602,812275,475143,1
4939,550,277947,35809,4
4940,812,430366,338545,3
4941,844,532892,290669,1
4942,794,895338,208736,0
4943,684,371868,279750,2
4944,560,975044,414068,4
4945,780,559533,379274,3
4946,810,927242,460837,1
4947,646,650845,497161,0
4948,567,341805,326714,3
4949,641,584461,387815,3
4950,625,271114,105873,4
4951,829,201355,105716,1
4952,676,317833,405325,3
4953,718,310215,225488,3
4954,573,679627,166191,2
4955,582,412896,59389,0
4956,572,253248,455258,1
4957,588,944303,142684,0
4958,579,761203,215218,0
4959,592,565555,428353,0
4960,615,830997,162135,2
4961,589,255029,225712,0
4962,812,268647,49527,0
4963,595,933115,85799,4
4964,702,419148,448288,1
4965,692,767977,210338,4
4966,807,798203,359114,1
4967,848,714252,188155,4
4968,793,698983,92680,4
4969,550,320451,359987,1
4970,613,725594,31547,3
4971,748,606315,323850,0
4972,580,655145,108619,0
4973,625,810280,43777,3
4974,621,911244,52755,2
4975,786,277454,55639,0
4976,591,582655,168688,4
4977,740,949391,147698,0
4978,779,433499,310848,3
4979,751,285078,16774,1
4980,789,760159,416968,1
4981,798,625449,266996,4
4982,675,792970,411651,1
4983,616,456946,349934,2
4984,709,532072,409631,1
4985,632,230988,124435,0
4986,720,539854,365044,1
4987,820,347373,483444,0
4988,814,781880,278276,4
4989,612,216230,365202,2
4990,734,791050,42045,1
4991,605,227295,426326,3
4992,706,973319,241113,0
4993,830,941155,51757,2
4994,613,932109,275181,1
4995,821,246202,233781,3
4996,789,332139,35720,3
4997,558,325391,399950,1
4998,656,938408,469009,0
4999,765,928350,259540,1
